1,"[0.495, 0.9506994420014143, 0.692858256816864]",-1.6435576988182783,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},"dense:{'units': 3, 'activation': 'relu'}"
2,"[0.6455, 0.7598802338249031, 0.6455509395599365]",-1.4054311733848395,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},"dense:{'units': 10, 'activation': 'relu'}"
3,"[0.737, 0.9431671713302108, 0.5282460055351257]",-1.4714131768653365,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},identity:{}
4,"[0.975, 0.26224809896432744, 0.07068045321106911]",-0.3329285521753965,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},"dense:{'units': 3, 'activation': 'relu'}"
5,"[0.506, 0.8722284491570779, 0.6938340764045715]",-1.5660625255616494,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},"dense:{'units': 10, 'activation': 'relu'}"
6,"[0.498, 0.7242441144599039, 0.6941278343200683]",-1.4183719487799722,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},identity:{}
7,"[0.5045, 0.7300963534082633, 0.693145706653595]",-1.4232420600618583,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},"dense:{'units': 3, 'activation': 'relu'}"
8,"[0.8765, 0.5847205554146081, 0.3062135844230652]",-0.8909341398376733,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},"dense:{'units': 10, 'activation': 'relu'}"
9,"[0.6585, 1.2881294362706799, 0.6292016010284424]",-1.9173310372991224,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},identity:{}
10,"[0.9655, 0.380199310959877, 0.10772187793254852]",-0.48792118889242553,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},"sfc:{'output_dim': 10, 'symmetric': True, 'smoothness_penalty': 1.0, 'smoothness_l1': True, 'smoothness_second_diff': True, 'curvature_constraint': 10.0, 'name': 'sfc'}","dense:{'units': 3, 'activation': 'relu'}"
11,"[0.944, 0.3489929953152311, 0.17522095251083375]",-0.5242139478260648,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},"sfc:{'output_dim': 10, 'symmetric': True, 'smoothness_penalty': 1.0, 'smoothness_l1': True, 'smoothness_second_diff': True, 'curvature_constraint': 10.0, 'name': 'sfc'}","dense:{'units': 10, 'activation': 'relu'}"
