1,"[0.5375, 0.8285075968785917, 0.6914836974143982]",-1.5199912942929898,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},"dense:{'units': 3, 'activation': 'relu'}"
2,"[0.4855, 0.8559524828005803, 0.6948867926597595]",-1.5508392754603397,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},"dense:{'units': 10, 'activation': 'relu'}"
3,"[0.9375, 0.3095838604535175, 0.1875857959985733]",-0.49716965645209077,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},flatten:{},identity:{}
4,"[0.471, 0.8747220469852957, 0.6933237524032593]",-1.568045799388555,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},"dense:{'units': 3, 'activation': 'relu'}"
5,"[0.9025, 0.34394733080052475, 0.22587108397483827]",-0.569818414775363,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},"dense:{'units': 10, 'activation': 'relu'}"
6,"[0.934, 0.5180377708485361, 0.17007911837100984]",-0.688116889219546,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalmaxpool1d:{},identity:{}
7,"[0.5295, 0.987622189871252, 0.6924394392967224]",-1.6800616291679744,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},"dense:{'units': 3, 'activation': 'relu'}"
8,"[0.778, 0.8022650465864061, 0.48249461317062375]",-1.2847596597570299,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},"dense:{'units': 10, 'activation': 'relu'}"
9,"[0.5295, 0.8928312049903212, 0.6926126394271851]",-1.5854438444175063,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},globalavgpool1d:{},identity:{}
10,"[0.9845, 0.16179040658815455, 0.05961755676940084]",-0.2214079633575554,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},"sfc:{'output_dim': 10, 'symmetric': True, 'smoothness_penalty': 1.0, 'smoothness_l1': True, 'smoothness_second_diff': True, 'curvature_constraint': 10.0, 'name': 'sfc'}","dense:{'units': 3, 'activation': 'relu'}"
11,"[0.929, 0.41619136891500275, 0.1943402589559555]",-0.6105316278709583,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},"sfc:{'output_dim': 10, 'symmetric': True, 'smoothness_penalty': 1.0, 'smoothness_l1': True, 'smoothness_second_diff': True, 'curvature_constraint': 10.0, 'name': 'sfc'}","dense:{'units': 10, 'activation': 'relu'}"
12,"[0.982, 0.13992521248815148, 0.06383148914575577]",-0.20375670163390724,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}",identity:{},"sfc:{'output_dim': 10, 'symmetric': True, 'smoothness_penalty': 1.0, 'smoothness_l1': True, 'smoothness_second_diff': True, 'curvature_constraint': 10.0, 'name': 'sfc'}",identity:{}
13,"[0.471, 0.8344575401645115, 0.6940233335494995]",-1.528480873714011,"conv1d:{'filters': 3, 'kernel_size': 8, 'kernel_initializer': 'glorot_uniform', 'activation': 'relu', 'name': 'conv1'}","maxpool1d:{'pool_size': 8, 'strides': 8}",flatten:{},"dense:{'units': 3, 'activation': 'relu'}"
